strategy_version,stop_policy,post_tp1_stop_fib_ratio,asset,timeframe,entry_level,min_distance,min_move,v6_selection_policy,v6_selection_robust_rank,v6_selection_robust_score,number_of_trades,trades_per_year,initial_capital,final_equity,total_return,annualized_return,net_pnl,gross_pnl,profit_factor,expectancy,average_r,median_r,win_rate,average_win,average_loss,sharpe_ratio,sortino_ratio,calmar_ratio,maximum_drawdown,average_holding_duration,fees,slippage,stop_before_tp1_rate,post_tp1_stop_exit_rate,percentage_trades_improved_vs_0880,percentage_trades_worsened_vs_0880,average_incremental_r_vs_0880,comparable_trades_vs_0880,early_return,late_return,tp1_reach_rate,tp2_reach_rate,tp3_reach_rate,tp4_reach_rate,tp5_reach_rate,warnings,stop_neighborhood_penalty,placement_instability_penalty,consistency_penalty,cost_penalty,low_trade_penalty,robust_score,robust_rank
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,44,9.716444981862153,10000.0,12312.497234038767,0.23124972340387662,0.046977454350848546,2312.497234038769,3119.8607948110393,1.644579952664866,52.55675531906293,0.2520946139425693,0.18756822666491663,0.6818181818181818,196.6700213562923,-256.25738618928574,0.668838830783777,0.2626432925698376,0.4062919039742998,-0.11562488420596273,85.18181818181819,807.3635607722704,161.47284340777657,0.3181818181818182,0.5909090909090909,0.045454545454545456,0.5681818181818182,0.01668668172210931,44,0.18970508606099035,0.03492011409351625,0.6818181818181818,0.2727272727272727,0.20454545454545456,0.13636363636363635,0.09090909090909091,,0.014824490332572849,0.08078488724840037,0.030712114342187808,0.031053834382335846,0.0,0.29747671356259897,56
Strategy_V6_5_PostTP1StopPlacement,Fib 0.860,0.86,XRP,1d,0.9,7,0.0025,C,402,0.0958142538445731,28,6.1869328493647915,10000.0,12128.120758646082,0.21281207586460815,0.0435241391054777,2128.120758646088,2454.9711047858705,1.9930081125139567,76.00431280878885,0.3554813903475038,0.47283861741360633,0.7142857142857143,213.5612933540559,-267.88813855437877,0.7283166274617461,0.35598039306360824,0.35550957507685266,-0.12242747356683381,107.14285714285714,326.85034613978337,65.37017004160043,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.10968662498339499,28,0.3334899340157982,-0.09049776460461845,0.7142857142857143,0.35714285714285715,0.25,0.0,0.0,,0.008657388174307551,0.0749930415112275,0.08005690538242924,0.01597658381464308,0.0,0.2735970783400036,57
Strategy_V6_5_PostTP1StopPlacement,Fib 0.850,0.85,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,45,9.937273276904474,10000.0,12137.726827193745,0.21377268271937444,0.04367959411150557,2137.7268271937355,2965.723851872347,1.5582439796146992,47.505040604305236,0.22853991427076825,0.4740844188007245,0.6666666666666666,198.90347113309377,-255.2918204532718,0.6658909138262443,0.207398640551498,0.4144301098866854,-0.10539676792173369,52.71111111111111,827.9970246786111,165.59953018863376,0.3333333333333333,0.6,0.5454545454545454,0.06818181818181818,-0.03647922562692915,44,0.159629330789697,0.04669022289459179,0.6666666666666666,0.17777777777777778,0.13333333333333333,0.08888888888888889,0.06666666666666667,,0.011329082195672413,0.08673511494249277,0.02249227134511503,0.03350266594241263,0.0,0.2721724265633033,58
Strategy_V6_5_PostTP1StopPlacement,Fib 0.786,0.786,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,48,10.59975816203144,10000.0,12622.734113539447,0.26227341135394466,0.05274273061704249,2622.7341135394563,3529.4904420881985,1.5833520191065975,54.640294032072006,0.254194358720007,0.8393845916334913,0.6458333333333334,229.6356683353803,-264.46891793278434,0.789729285026091,0.18603868774072108,0.5059331377562414,-0.10424842075170404,27.25,906.7563285487433,181.35141414339023,0.3541666666666667,0.625,0.5227272727272727,0.11363636363636363,0.0766953445704052,44,0.19864315930883159,0.05308523354173578,0.6458333333333334,0.10416666666666667,0.0625,0.020833333333333332,0.020833333333333332,,0.021029227922586456,0.16968129693956988,0.028907715955646077,0.030829032137805204,0.0,0.26699148598502526,59
Strategy_V6_5_PostTP1StopPlacement,Fib 0.860,0.86,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,45,9.937273276904474,10000.0,12069.85950704064,0.20698595070406411,0.042388980521838704,2069.8595070406436,2899.787857017995,1.5383784842308295,45.99687793423652,0.22251655583310825,0.41629312256721235,0.6666666666666666,197.14924378037387,-256.30785375803805,0.6355166675239359,0.21189306439068503,0.3945102494596122,-0.1074470956835768,61.51111111111111,829.9283499773508,165.98579262639254,0.3333333333333333,0.6,0.5777777777777777,0.022222222222222223,0.016790357305748408,45,0.16776661236362722,0.03358491150989029,0.6666666666666666,0.2,0.15555555555555556,0.08888888888888889,0.06666666666666667,,0.009971735792610348,0.0749930415112275,0.026676431375242466,0.034344379372217064,0.0,0.2630936507403115,60
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,BTC,1d,0.9,7,0.0025,C,203,0.356381511540923,37,8.175589836660617,10000.0,11801.85449009036,0.180185449009036,0.03725940788149096,1801.8544900903646,2368.3384008064163,1.7332736541044587,48.69877000244229,0.2343267673921236,0.21967192542514843,0.7297297297297297,157.74550998606577,-245.72742795334108,0.5794320069029947,0.28370617032301443,0.8005012525781146,-0.04654509628997128,64.86486486486487,566.4839107160517,113.29688140861201,0.2702702702702703,0.7027027027027027,0.0,0.7027027027027027,-0.06311030767487441,37,0.15255825086060404,0.023970326990243596,0.7297297297297297,0.32432432432432434,0.1891891891891892,0.05405405405405406,0.02702702702702703,,0.0336318617787283,0.08078488724840037,0.025576770533394216,0.028702857323649324,0.0,0.25132762870044467,61
Strategy_V6_5_PostTP1StopPlacement,Fib 0.820,0.82,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,106,23.407799274486095,10000.0,13015.620026651508,0.3015620026651509,0.05988752132901709,3015.6200266514943,4908.144838995423,1.269312066777353,28.44924553444806,0.134581384315167,0.6449810923077359,0.6320754716981132,212.13601776700355,-287.11520932660886,0.6516312836892559,0.19322342865812217,0.5182728223119168,-0.1155521160879519,15.471698113207546,1892.5248123439278,378.505173934748,0.36792452830188677,0.6037735849056604,0.5257731958762887,0.10309278350515463,0.08419268778874942,97,0.4716096067844531,-0.1155521160879519,0.6320754716981132,0.11320754716981132,0.04716981132075472,0.02830188679245283,0.02830188679245283,,0.03635982715605203,0.10918990747617299,0.10557024383048533,0.046270639126931315,0.0,0.23195938372768798,62
Strategy_V6_5_PostTP1StopPlacement,Fib 0.870,0.87,XRP,1d,0.9,7,0.0025,C,402,0.0958142538445731,28,6.1869328493647915,10000.0,11929.398118849285,0.1929398118849286,0.03972428448210863,1929.3981188492803,2252.8861350730153,1.9123164312902607,68.90707567318859,0.3255728571219215,0.4147172788891315,0.7142857142857143,202.2116229978388,-264.35429263843696,0.6680523647581662,0.33156951268680546,0.3227832004312452,-0.12306800486839509,108.0,323.4880162237354,64.69769594809213,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.0,0.07977809175781268,28,0.31865591792398273,-0.0953365501418858,0.7142857142857143,0.35714285714285715,0.25,0.0,0.0,,0.012631840970243464,0.07576291502518377,0.07837147466344047,0.017230596172995074,0.0,0.2232022319513006,63
Strategy_V6_5_PostTP1StopPlacement,Fib 0.880,0.88,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,45,9.937273276904474,10000.0,11883.123791279153,0.18831237912791532,0.03880845486294082,1883.1237912791512,2695.7408272035245,1.5004079038481948,41.847195361758914,0.2057261985273598,0.30306712107585243,0.6666666666666666,188.2100448208851,-250.8785035564934,0.569971729760526,0.20259984790880417,0.34793090588492187,-0.11154069444976733,67.91111111111111,812.6170359243732,162.52352151542513,0.3333333333333333,0.6,0.0,0.0,0.0,45,0.13477366853568462,0.04718007835105764,0.6666666666666666,0.2222222222222222,0.17777777777777778,0.1111111111111111,0.06666666666666667,,0.006237021477380589,0.0826392033911823,0.017474050198320778,0.03617337941390227,0.0,0.2227918073087566,64
Strategy_V6_5_PostTP1StopPlacement,Fib 0.880,0.88,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,137,30.253476420798066,10000.0,13436.964802416602,0.3436964802416602,0.06736544345399897,3436.9648024166013,5499.47624530407,1.3234442029599494,25.08733432420877,0.11611477579559212,0.32257562761432196,0.708029197080292,144.9805071273419,-265.653609723389,0.6167478504849175,0.3125156435657185,0.3136790031941133,-0.21475917344812323,35.386861313868614,2062.511442887468,412.50252505660296,0.291970802919708,0.6861313868613139,0.0,0.0,0.0,137,0.3849814371527718,-0.029809032672657887,0.708029197080292,0.1897810218978102,0.08029197080291971,0.0364963503649635,0.021897810218978103,,0.09776495854539856,0.0826392033911823,0.07850652577049613,0.04500453966061682,0.0,0.2096693117193634,65
Strategy_V6_5_PostTP1StopPlacement,Fib 0.870,0.87,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,45,9.937273276904474,10000.0,11749.087315992045,0.1749087315992044,0.03621127121187162,1749.0873159920488,2566.967780558868,1.462316923721427,38.86860702204553,0.19230029876348778,0.3585018263337058,0.6666666666666666,184.41317719550872,-252.22053332488085,0.5464563823912266,0.18613845025213469,0.3307114267095219,-0.10949507119292112,64.62222222222222,817.8804645668188,163.57620213510037,0.3333333333333333,0.6,0.5777777777777777,0.022222222222222223,-0.01342589976387198,45,0.15116081115990476,0.020629542118769217,0.6666666666666666,0.2,0.15555555555555556,0.08888888888888889,0.06666666666666667,,0.008917750983122774,0.07576291502518377,0.025958987694714428,0.03823408591783108,0.0,0.1892830505232149,66
Strategy_V6_5_PostTP1StopPlacement,Fib 0.870,0.87,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,99,21.862001209189845,10000.0,12328.940954299263,0.23289409542992634,0.04728586029084303,2328.940954299238,3973.1865106384084,1.2420287249944468,23.524656104032708,0.11813055723292538,0.3608847085712266,0.6363636363636364,189.70669399583792,-267.2939102066264,0.5160733403989154,0.23713380568370604,0.4227569926788021,-0.11185116061881295,55.75757575757576,1644.2455563391713,328.8492833492373,0.36363636363636365,0.5656565656565656,0.5773195876288659,0.010309278350515464,0.05144231799605894,97,0.3781433494615245,-0.10539488079259007,0.6363636363636364,0.20202020202020202,0.10101010101010101,0.0707070707070707,0.0707070707070707,,0.02262624570900712,0.07576291502518377,0.08981455640075968,0.049660262220395324,0.0,0.1762128017000763,67
Strategy_V6_5_PostTP1StopPlacement,Fib 0.830,0.83,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,106,23.407799274486095,10000.0,12493.277269962544,0.24932772699625438,0.050350550389058224,2493.2772699625475,4355.834242081418,1.226932644329897,23.521483678891958,0.11508365863820318,0.5883971178873006,0.6320754716981132,201.19608373887883,-281.7143677062138,0.5538616899304759,0.17761847395988006,0.34884195934371315,-0.14433627905250912,19.58490566037736,1862.5569721188708,372.51158355756877,0.36792452830188677,0.6037735849056604,0.5463917525773195,0.08247422680412371,0.06527324400264155,97,0.4600685951869652,-0.14433627905250912,0.6320754716981132,0.1320754716981132,0.05660377358490566,0.02830188679245283,0.02830188679245283,,0.025912972022272728,0.10330903611738872,0.10803531200059889,0.05131206633355317,0.0,0.12930368407657755,68
Strategy_V6_5_PostTP1StopPlacement,Fib 0.860,0.86,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,100,22.082829504232166,10000.0,11944.491893110882,0.19444918931108823,0.039989952212553526,1944.4918931108832,3579.607130905973,1.2054339947941006,19.44491893110883,0.09975277695982532,0.4179258257874757,0.64,178.27780834991137,-262.92466225787336,0.448850634459089,0.1986434257325869,0.3183839752383811,-0.12560290505391225,51.68,1635.1152377950891,327.0232038242013,0.36,0.59,0.5773195876288659,0.030927835051546393,0.029164955616593116,97,0.3660260266357973,-0.12560290505391225,0.64,0.18,0.08,0.05,0.05,,0.014937264485239497,0.0749930415112275,0.0911016676569823,0.0548143516834119,0.0,0.0948853560435772,69
Strategy_V6_5_PostTP1StopPlacement,Fib 0.850,0.85,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,100,22.082829504232166,10000.0,11990.758453329852,0.19907584533298528,0.04087758134174746,1990.758453329857,3639.8874382765844,1.208894595824997,19.90758453329857,0.10112449227106682,0.4757912806850682,0.64,180.01132388672724,-264.7212854283524,0.464174939899987,0.19027385514910325,0.3191381847015313,-0.12808740320428136,44.56,1649.1289849467273,329.8259557778511,0.36,0.6,0.5567010309278351,0.061855670103092786,0.02998211069590209,97,0.3752248215470133,-0.12808740320428136,0.64,0.16,0.07,0.04,0.04,,0.015862595689618907,0.08673511494249277,0.0929436116725662,0.05436857524532612,0.0,0.08848004552832323,70
Strategy_V6_5_PostTP1StopPlacement,Fib 0.880,0.88,XRP,1d,0.9,7,0.0025,C,402,0.0958142538445731,28,6.1869328493647915,10000.0,11408.456520200198,0.14084565202001986,0.029523601116907994,1408.4565202001934,1720.4770761461705,1.6272567791103734,50.302018578578334,0.24579476536410885,0.3544984453053054,0.6785714285714286,192.3094250616453,-249.49139510789635,0.49753086306907024,0.2611248476046223,0.23865451836199109,-0.1237085361699568,123.42857142857143,312.02055594597647,62.40418250443698,0.32142857142857145,0.6785714285714286,0.0,0.0,0.0,28,0.2678244117559063,-0.10015484680565823,0.6785714285714286,0.35714285714285715,0.25,0.0,0.0,,0.023050672943225207,0.0826392033911823,0.07044458551324385,0.02176284378569672,0.0,0.07752329313186171,71
Strategy_V6_5_PostTP1StopPlacement,Fib 0.820,0.82,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,48,10.59975816203144,10000.0,11325.366622586658,0.1325366622586659,0.027846119629430843,1325.3666225866727,2178.8399388973908,1.3153401081627114,27.61180463722235,0.13943365005177197,0.6427453219152547,0.6458333333333334,178.33360394903735,-247.23382940196964,0.44450544225408223,0.11086345130320266,0.26365705987902127,-0.10561492130044992,31.25,853.4733163107173,170.6947572435026,0.3541666666666667,0.625,0.5,0.13636363636363635,-0.04115692395807453,44,0.13257970340373904,-3.800275154486332e-05,0.6458333333333334,0.10416666666666667,0.0625,0.020833333333333332,0.020833333333333332,,0.017392164851230477,0.10918990747617299,0.026369133524322214,0.047005200119128704,0.0,0.04318749534246605,72
Strategy_V6_5_PostTP1StopPlacement,Fib 0.890,0.89,XRP,1d,0.9,7,0.0025,C,402,0.0958142538445731,28,6.1869328493647915,10000.0,11234.127366496818,0.12341273664968178,0.026028974344510125,1234.127366496818,1543.2788428465133,1.5558664658366665,44.07597737488636,0.21796165966364928,0.29631949182535494,0.6785714285714286,181.80600653636708,-246.6874175215729,0.44191562651122035,0.23331438095346113,0.20932182985989814,-0.1243490674715182,124.28571428571429,309.15147634969526,61.83035947429902,0.32142857142857145,0.6785714285714286,0.0,0.6785714285714286,-0.02783310570045953,28,0.25514345534248295,-0.10495271925459448,0.6785714285714286,0.35714285714285715,0.25,0.0,0.0,,0.02653725601729283,0.07629738617943779,0.06905974890613066,0.02403854867469924,0.0,0.03588601557412641,73
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,39,8.612303506650544,10000.0,11335.335862991378,0.1335335862991378,0.02804571310798254,1335.3358629913782,1993.8576144855328,1.2918874119149903,34.23938110234303,0.18326537946247742,-0.5061660307562974,0.38461538461538464,394.0111887112654,-190.61799865323346,0.3802050693626833,0.1775596323778902,0.16231798731155342,-0.17278253367047702,149.94871794871796,658.5217514941559,131.70443532129482,0.41025641025641024,0.4358974358974359,0.1794871794871795,0.4358974358974359,-0.010308559037172729,39,0.03420714231548816,0.09604115067438768,0.5897435897435898,0.38461538461538464,0.3333333333333333,0.20512820512820512,0.15384615384615385,,0.01719278004313609,0.09855954781756653,0.012351064479140658,0.03963303001550337,0.0,0.019578114264499305,74
Strategy_V6_5_PostTP1StopPlacement,Fib 0.880,0.88,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,97,21.4203446191052,10000.0,11663.587803021375,0.16635878030213758,0.0345424867164863,1663.5878030213835,3227.663766577279,1.1834783267358548,17.15038972186993,0.09121786342924006,0.30308226941318483,0.6391752577319587,173.07310144666056,-259.05555676204483,0.39455916008639924,0.1966963748368389,0.2547789960518152,-0.13557823545808023,68.0,1564.0759635558957,312.8153343303126,0.36082474226804123,0.5773195876288659,0.0,0.0,0.0,97,0.33857608891445845,-0.12865709318921392,0.6391752577319587,0.20618556701030927,0.10309278350515463,0.07216494845360824,0.061855670103092786,,0.020555346287029628,0.0826392033911823,0.08719221391359294,0.05815014926032787,0.0,0.018909709363708907,75
Strategy_V6_5_PostTP1StopPlacement,Fib 0.890,0.89,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,96,21.19951632406288,10000.0,11523.953308515423,0.15239533085154244,0.03179647782715356,1523.9533085154167,3062.7363371750225,1.1749170604446981,15.874513630368924,0.08576379073840733,0.24660802142351484,0.6458333333333334,165.10301777788573,-256.24805275627944,0.36279657244319774,0.19064431981423222,0.24275641500440098,-0.13098099931397122,76.83333333333333,1538.783028659605,307.75674055161636,0.3541666666666667,0.5833333333333334,0.020833333333333332,0.5625,-0.017368823801033363,96,0.31459143184299365,-0.12338137695303564,0.6458333333333334,0.21875,0.11458333333333333,0.07291666666666667,0.0625,,0.023348036177148652,0.07629738617943779,0.08239253979900622,0.06029052343808397,0.0,-6.418492195554848e-05,76
Strategy_V6_5_PostTP1StopPlacement,Fib 0.890,0.89,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,135,29.811819830713425,10000.0,12250.027708890766,0.2250027708890765,0.045802889247787304,2250.027708890797,4170.217420226535,1.2191282965290398,16.666871917709607,0.08391927388584079,0.2645470028695829,0.6962962962962963,133.1713988938163,-250.44106797873016,0.44153148536404585,0.2340968176602851,0.19593271299510223,-0.2337684634057624,45.6,1920.1897113357377,384.03812443732807,0.3037037037037037,0.6666666666666666,0.014814814814814815,0.6666666666666666,-0.02060491066112837,135,0.30595241873622947,-0.06198514332205751,0.6962962962962963,0.2,0.08148148148148149,0.044444444444444446,0.02962962962962963,,0.1215037004159153,0.07629738617943779,0.0704372806872116,0.05525438133266191,0.0,-0.02186055375731278,77
Strategy_V6_5_PostTP1StopPlacement,Fib 0.840,0.84,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,106,23.407799274486095,10000.0,11780.597754048942,0.17805977540489426,0.03682390734030028,1780.5977540489628,3591.394155427005,1.1673965840052145,16.798092019329836,0.08703518380882923,0.5321368073650085,0.6320754716981132,185.3373057667941,-272.7436341622113,0.42059266892970976,0.13661366244788017,0.21382608038803963,-0.17221429338027572,20.07547169811321,1810.7964013780418,362.15943841771565,0.36792452830188677,0.6037735849056604,0.5567010309278351,0.07216494845360824,0.03700968258606487,97,0.42314582866563333,-0.17221429338027572,0.6320754716981132,0.14150943396226415,0.05660377358490566,0.02830188679245283,0.02830188679245283,,0.018215147266478292,0.10349156438861375,0.10674794182517017,0.060504521245939386,0.0,-0.02732932933420043,78
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,BTC,1d,0.9,7,0.0025,C,203,0.356381511540923,31,6.849818511796734,10000.0,10829.939323456478,0.08299393234564767,0.017760975857155525,829.9393234564822,1290.1959339127598,1.2653360536594958,26.772236240531683,0.1455054753873732,-0.47985445391198045,0.41935483870967744,304.44763676843695,-173.7711085851777,0.2691138056378811,0.1813960518497251,0.2168697233276494,-0.08189698213577756,244.6451612903226,460.25661045627754,92.05137738113841,0.3225806451612903,0.5806451612903226,0.0967741935483871,0.5806451612903226,-0.17239676390323908,31,0.027798351510066377,0.053702733376139955,0.6774193548387096,0.41935483870967744,0.3225806451612903,0.12903225806451613,0.0967741935483871,,0.05307016511140597,0.09855954781756653,0.005179717830937567,0.04280807072166465,0.0,-0.05202270093288221,79
Strategy_V6_5_PostTP1StopPlacement,Fib 0.830,0.83,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,48,10.59975816203144,10000.0,10968.95638404706,0.09689563840470594,0.020618804800318857,968.9563840470626,1807.4791213505557,1.2351252212567247,20.186591334313803,0.10568050044346695,0.5849102425863559,0.6458333333333334,164.1928750379357,-242.41310247817316,0.3383913433120059,0.08562557260082977,0.18797058679218281,-0.10969165523281932,32.25,838.5227373034932,167.7046264680235,0.3541666666666667,0.625,0.5,0.13636363636363635,-0.07581935587821635,44,0.11380694941483838,-0.015183341259467853,0.6458333333333334,0.10416666666666667,0.0625,0.020833333333333332,0.020833333333333332,,0.024520369622022465,0.10330903611738872,0.025655923733130928,0.0556702067473764,0.0,-0.05223000441025431,80
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,XRP,1d,0.9,7,0.0025,C,402,0.0958142538445731,26,5.745009074410164,10000.0,10875.11496347138,0.08751149634713795,0.018696897468464257,875.1149634713735,1167.288064000478,1.4041469390286467,33.65826782582206,0.17336426811826697,0.23655812417105426,0.6538461538461539,178.85020908045584,-240.593176766264,0.34867650464213956,0.1755086917627234,0.1495876269065296,-0.12498959877307958,171.69230769230768,292.17310052910443,58.434669134723215,0.34615384615384615,0.6153846153846154,0.038461538461538464,0.6153846153846154,0.0035761835297175187,26,0.22155276462476903,-0.10973023201237253,0.6538461538461539,0.3076923076923077,0.23076923076923078,0.038461538461538464,0.038461538461538464,,0.033717504077801594,0.08078488724840037,0.06393462698745045,0.03003609652807039,0.0,-0.06622256652927934,81
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,XRP,1d,0.9,7,0.0025,C,402,0.0958142538445731,19,4.198275862068965,10000.0,10884.154719384363,0.08841547193843624,0.01888381379815507,884.1547193843642,1071.64594494373,1.374270585434492,46.534458914966535,0.24689661161725857,-0.4691321181612043,0.3684210526315789,463.7850914399051,-196.86174339124764,0.3575069751948224,0.2272780124116007,0.15916269905125333,-0.11864471959019829,485.05263157894734,187.4912255593656,37.498289477636604,0.42105263157894735,0.42105263157894735,0.21052631578947367,0.42105263157894735,0.10494935180952544,19,0.23311828475263874,-0.11734706605476164,0.5789473684210527,0.3684210526315789,0.3684210526315789,0.21052631578947367,0.15789473684210525,fewer_than_20_trades,0.03353670895954194,0.09855954781756653,0.06735763535489953,0.020994761945263177,0.0375,-0.11094014118930312,82
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,96,21.19951632406288,10000.0,11162.224715440874,0.11622247154408738,0.024560248280361074,1162.2247154408738,2687.290178298919,1.135093066289727,12.106507452509101,0.0691622994111479,0.18879931269137024,0.6458333333333334,157.5059007885429,-253.0335627484937,0.2901845268132035,0.1566441727396825,0.1595948743343184,-0.1538912097446965,81.66666666666667,1525.0654628580457,305.01321226371977,0.3541666666666667,0.5833333333333334,0.03125,0.5520833333333334,-0.03397031512829274,96,0.3068474282436984,-0.14586626761457233,0.6458333333333334,0.22916666666666666,0.125,0.07291666666666667,0.0625,,0.03058260803863967,0.08078488724840037,0.08482542202850978,0.06810126758548359,0.0,-0.11592569268679792,83
Strategy_V6_5_PostTP1StopPlacement,Fib 0.840,0.84,BTC,4h,0.9,4,0.05,C,561,-0.0704528894394735,48,10.59975816203144,10000.0,10720.03509067513,0.07200350906751307,0.015461851855709696,720.0350906751244,1546.4473441612963,1.1774160231276767,15.000731055731757,0.08150823967099936,0.5270751632574657,0.6458333333333334,154.14486791380918,-238.73269497958592,0.25942830264806865,0.0689424329427624,0.13592306664909412,-0.11375443651243389,35.916666666666664,826.4122534861718,165.28251916640676,0.3541666666666667,0.625,0.5227272727272727,0.11363636363636363,-0.10002990906835371,44,0.09532539895597592,-0.021292202217434775,0.6458333333333334,0.125,0.0625,0.020833333333333332,0.020833333333333332,,0.02949879548946104,0.10349156438861375,0.023218361560232027,0.06412728997186883,0.0,-0.12622841145627223,84
Strategy_V6_5_PostTP1StopPlacement,Fib 0.900,0.9,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,135,29.811819830713425,10000.0,11498.400479048943,0.14984004790489425,0.031291160164355736,1498.4004790489298,3401.75882815841,1.1436509079982746,11.09926280776985,0.0609524049490932,0.20609214769883683,0.6888888888888889,128.27146601651026,-248.35347286872673,0.31798010070005545,0.17109621298152272,0.11531105812750458,-0.27136304767714214,48.62222222222222,1903.35834910948,380.67182111908426,0.3111111111111111,0.6518518518518519,0.022222222222222223,0.6592592592592592,-0.04357177959787594,135,0.3150189713102971,-0.12560953644708028,0.6888888888888889,0.2074074074074074,0.08888888888888889,0.05185185185185185,0.037037037037037035,,0.13653624501275174,0.08078488724840037,0.08283305514182149,0.0671426249069237,0.0,-0.24133001831512974,85
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,SOL,1d,0.9,7,0.0025,C,125,0.5360028937917918,41,9.059437386569874,10000.0,10432.28652662934,0.043228652662933964,0.009388588921734886,432.28652662933246,826.217973942176,1.1194034054097737,10.543573820227621,0.0640441245377761,-0.45486951413636567,0.34146341463414637,289.4766744483647,-134.0884042832509,0.1566725412795152,0.09871391971646162,0.07131574983873222,-0.13164818350736684,160.97560975609755,393.93144731284343,78.78632566273066,0.1951219512195122,0.7317073170731707,0.12195121951219512,0.6829268292682927,-0.2895499317595362,41,0.0992719603938721,-0.05098220435901746,0.8048780487804879,0.34146341463414637,0.2682926829268293,0.07317073170731707,0.07317073170731707,,0.07716599675765727,0.09855954781756653,0.029826710991823976,0.05721465616634697,0.0,-0.2522541919128986,86
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,XRP,4h,0.9,4,0.0025,C,338,0.1656234549000972,79,17.44543530834341,10000.0,10051.804907304127,0.005180490730412712,0.0011409152377843679,51.8049073040998,1156.6808985908146,1.0058650770992583,0.6557583203050608,0.021800804744096815,-0.4989238979702404,0.34177215189873417,329.05852094992883,-169.8610607373842,0.06587380955395643,0.04403699378103314,0.006014519299890929,-0.18969350348664737,173.56962025316454,1104.8759912867147,220.9752533635659,0.3670886075949367,0.4936708860759494,0.1282051282051282,0.44871794871794873,-0.12169747400014135,78,0.1752638281259522,-0.14471928202431816,0.6329113924050633,0.34177215189873417,0.21518987341772153,0.1518987341772152,0.13924050632911392,,0.0527910042013746,0.09855954781756653,0.061898329847672906,0.1,0.0,-0.43918015820065537,87
Strategy_V6_5_PostTP1StopPlacement,no_stop_movement,,SOL,4h,0.9,10,0.0025,C,144,0.5084995952585873,113,24.95359733978235,10000.0,8744.11590997625,-0.125588409002375,-0.02918152516075223,-1255.8840900237433,107.61532264876196,0.8892016479454885,-11.11401849578534,-0.045190946721545264,-0.47729323124706596,0.3185840707964602,279.9716235671614,-147.2060069927474,-0.14486745666315023,-0.10080732693764015,-0.0869346024640721,-0.33567215278648366,107.29203539823008,1363.499412672505,272.69989774707955,0.2920353982300885,0.6283185840707964,0.168141592920354,0.5398230088495575,-0.23093900568006445,113,0.1669267538868633,-0.250671399824293,0.7079646017699115,0.3185840707964602,0.18584070796460178,0.12389380530973451,0.07964601769911504,fees_exceed_gross_profit,0.1916219363942056,0.09855954781756653,0.07898101572814029,0.1,0.0,-0.9882466681318293,88
